NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,ds,xh
5,0.471993409,0.38220631,0.341658128,0.334955217,0.333493234,25.22,18,3.587466667,32,14,25,62.78666667,27,10.50222222,79,52,52,54.75557433,44.5545,8.178822796,72.64,28.0855,54.938045,1573.722,599.6,166.9172533,1811,1211.4,1519,9.98,7,2.686266667,14,7,7,3.846666667,1,0.259644444,4,3,4,127.7,28,9.052666667,139,111,139,1.792333333,0.46,0.161555556,2.01,1.55,1.55,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,5.78,10,2.292533333,10,0,5,0,0,0,0,0,0,8.446666667,10,2.485911111,14,4,7,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.686666667,5,2.006266667,5,0,5,0,0,0,0,0,0,4.02,3,0.653333333,5,2,5,14.28332874,12.685,5.02784751,23.005,10.32,10.48758621,0.187466667,0.773,0.249955556,0.773,0,0,0.466265638,2.1106628,0.62148077,2.1106628,0,3.10E-04,223.3466667,12,4.231111111,229,217,217,0.236779795,0.078926598,0.684293607,0,0,0.051525145,0.015858514,33.3,146
4,0.575441859,0.479158118,0.413877955,0.388702951,0.370837906,27.93666667,19,2.6818,32,13,26,62.98,27,10.64,79,52,55,62.01821846,45.6584614,7.010375815,72.64,26.9815386,56.93562,1498.540233,834.53,193.2796889,1768,933.47,1643.5,9.996666667,7,2.662222222,14,7,8,3.996666667,1,0.006644444,4,3,4,128.3366667,19,7.108888889,139,120,132.5,1.812,0.46,0.176013333,2.01,1.55,1.715,2,0,0,2,2,2,0.663333333,2,0.884444444,2,0,0,7.3,10,1.782,10,0,6,0,0,0,0,0,0,9.963333333,11,2.6642,14,3,8,0,0,0,0,0,0,1.336666667,5,1.782222222,5,0,0,2.666666667,5,1.777777778,5,0,4,0,0,0,0,0,0,4.003333333,2,0.671088889,5,3,4,14.5574454,12.76,5.588203065,23.005,10.245,10.3662931,0.12639,0.383,0.1693626,0.383,0,0,0.51626044,1.5484712,0.688140507,1.5484712,0,0.77439066,212,31,12,225,194,205.5,0.200736032,0.066577451,0.732686517,0,0,0.051525145,0.018359853,29.2,147
4,0.573565844,0.477588211,0.412549152,0.387480553,0.369707748,27.87333333,19,2.696088889,32,13,26,62.96,27,10.61333333,79,52,55,61.86602359,45.6584614,7.038997921,72.64,26.9815386,56.93562,1497.6138,834.53,194.5149333,1768,933.47,1643.5,9.993333333,7,2.657777778,14,7,8,3.993333333,1,0.013244444,4,3,4,128.34,19,7.106666667,139,120,132.5,1.810666667,0.46,0.176453333,2.01,1.55,1.715,2,0,0,2,2,2,0.66,2,0.88,2,0,0,7.266666667,10,1.785777778,10,0,6,0,0,0,0,0,0,9.926666667,11,2.661244444,14,3,8,0,0,0,0,0,0,1.34,5,1.786666667,5,0,0,2.666666667,5,1.777777778,5,0,4,0,0,0,0,0,0,4.006666667,2,0.675466667,5,3,4,14.5356954,12.76,5.559203065,23.005,10.245,10.3662931,0.125113333,0.383,0.168485956,0.383,0,0,0.51626044,1.5484712,0.688140507,1.5484712,0,0.77439066,212,31,12,225,194,205.5,0.201477502,0.066487576,0.732034923,0,0,0.051525145,0.018362637,35.9,148
4,0.540061725,0.448601051,0.391617127,0.371443948,0.358251237,28.16666667,7,2.555555556,32,25,28.5,63.5,27,10.33333333,79,52,65.5,61.853115,17.701955,7.191256667,72.64,54.938045,63.7890225,1493.05,599.6,187.7666667,1811,1211.4,1365.2,10.16666667,7,2.555555556,14,7,10.5,4,0,0,4,4,4,128.3333333,19,7.722222222,139,120,129.5,1.816666667,0.46,0.177777778,2.01,1.55,1.78,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,1,7.5,5,1.916666667,10,5,7.5,0,0,0,0,0,0,10.16666667,7,2.555555556,14,7,10.5,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,2,2.5,5,1.916666667,5,0,2.5,0,0,0,0,0,0,3.833333333,3,0.916666667,5,2,4.5,14.63836207,12.685,5.577758621,23.005,10.32,16.7462931,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.324840615,2.1106628,0.432914073,2.1106628,0,1.55E-04,222.6666667,12,3.777777778,229,217,221,0.196721311,0.06557377,0.737704918,0,0,0.051525145,0.018772719,16.2,156
4,0.573565844,0.477588211,0.412549152,0.387480553,0.369707748,28.01333333,7,2.670933333,32,25,28.5,63.04,27,10.6528,79,52,65.5,62.20116537,17.701955,6.977154217,72.64,54.938045,63.7890225,1496.7318,556.6,192.074024,1768,1211.4,1365.2,10.01333333,7,2.670933333,14,7,10.5,4,0,0,4,4,4,128.3733333,19,7.1328,139,120,129.5,1.813466667,0.46,0.175644444,2.01,1.55,1.78,1.993333333,1,0.013244444,2,1,2,0.666666667,2,0.888888889,2,0,1,7.353333333,5,1.799733333,10,5,7.5,0,0,0,0,0,0,10.01333333,7,2.670933333,14,7,10.5,0.006666667,1,0.013244444,1,0,0,1.333333333,4,1.777777778,4,0,2,2.646666667,5,1.799733333,5,0,2.5,0,0,0,0,0,0,3.986666667,4,0.684444444,5,1,4.5,14.5846954,12.76,5.613536398,23.005,10.245,16.7462931,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.505937299,1.5484712,0.681122149,1.5484712,0,1.55E-04,212.2066667,31,11.89502222,225,194,221,0.199067909,0.066577896,0.734354194,0,0,0.051525145,0.018365129,22.4,157
4,0.569912274,0.474515768,0.410001955,0.385188406,0.367659455,28.02666667,7,2.674844444,32,25,28.5,63.08,27,10.63786667,79,52,65.5,62.2319174,17.701955,6.973763936,72.64,54.938045,63.7890225,1493.996933,556.6,192.0306738,1768,1211.4,1365.2,10.02666667,7,2.674844444,14,7,10.5,4,0,0,4,4,4,128.4133333,19,7.153422222,139,120,129.5,1.8136,0.46,0.175733333,2.01,1.55,1.78,1.986666667,1,0.026311111,2,1,2,0.666666667,2,0.888888889,2,0,1,7.373333333,5,1.821155556,10,5,7.5,0,0,0,0,0,0,10.02666667,7,2.674844444,14,7,10.5,0.013333333,1,0.026311111,1,0,0,1.333333333,4,1.777777778,4,0,2,2.626666667,5,1.821155556,5,0,2.5,0,0,0,0,0,0,3.973333333,4,0.702222222,5,1,4.5,14.5901954,12.76,5.609869732,23.005,10.245,16.7462931,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.495614158,1.5484712,0.673828507,1.5484712,0,1.55E-04,212.4133333,31,11.78453333,225,194,221,0.198138298,0.066489362,0.73537234,0,0,0.051525145,0.018374913,10.9,158
6,0.498330546,0.409384584,0.35296918,0.331480649,0.3162349,23.18333333,17,5.203888889,31,14,22.33333333,63.46666667,26,9.288888889,78,52,63.66666667,49.37819417,41.6375,12.06586003,69.723,28.0855,47.23898167,1592.062167,1508.09,170.3171111,1811,302.91,1644.666667,10.28333333,7,2.377777778,14,7,10.33333333,3.716666667,1,0.406111111,4,3,3.666666667,124.9666667,28,8.758888889,139,111,124.6666667,1.794666667,0.36,0.138644444,1.91,1.55,1.786666667,2,0,2.22E-16,2,2,2,0.616666667,2,0.822222222,2,0,0.666666667,4.833333333,10,2.738888889,10,0,4.333333333,0,0,0,0,0,0,7.45,9,2.21,13,4,7,0,0,0,0,0,0,1.383333333,5,1.844444444,5,0,1.333333333,2.333333333,5,1.744444444,5,0,2.333333333,0,0,0,0,0,0,3.716666667,3,1.044444444,5,2,3.666666667,13.67844109,10.195,4.349455939,20.44,10.245,13.7491954,0.219016667,0.773,0.313923889,0.773,0,0.257666667,0.351739733,2.1106628,0.433636602,2.1106628,0,0.198568274,213.9,165,16.98,229,64,223,0.268456376,0.082774049,0.648769575,0,0,0.031880743,0.011977833,25,159
6,0.493693562,0.404757994,0.348822152,0.327581053,0.312514491,23.24,17,5.1744,31,14,22.33333333,63.45333333,26,9.271111111,78,52,63.66666667,49.52080833,41.6375,12.00377267,69.723,28.0855,47.23898167,1588.5552,1508.09,176.0864,1811,302.91,1644.666667,10.28,7,2.373333333,14,7,10.33333333,3.72,1,0.4032,4,3,3.666666667,124.9866667,28,8.703644444,139,111,124.6666667,1.7952,0.36,0.137312,1.91,1.55,1.786666667,2,0,0,2,2,2,0.613333333,2,0.817777778,2,0,0.666666667,4.866666667,10,2.725333333,10,0,4.333333333,0,0,0,0,0,0,7.48,9,2.2176,13,4,7,0,0,0,0,0,0,1.386666667,5,1.848888889,5,0,1.333333333,2.333333333,5,1.742222222,5,0,2.333333333,0,0,0,0,0,0,3.72,3,1.04,5,2,3.666666667,13.67372414,10.195,4.342050575,20.44,10.245,13.7491954,0.21644,0.773,0.3116736,0.773,0,0.257666667,0.361951163,2.1106628,0.443819759,2.1106628,0,0.198568274,213.2933333,165,17.98257778,229,64,223,0.267379679,0.081996435,0.650623886,0,0,0.031880743,0.011854477,31.3,160
6,0.489148921,0.400161971,0.34467707,0.323681557,0.308794082,23.29666667,17,5.144155556,31,14,22.33333333,63.44,26,9.253333333,78,52,63.66666667,49.6634225,41.6375,11.93978378,69.723,28.0855,47.23898167,1585.048233,1508.09,181.8556889,1811,302.91,1644.666667,10.27666667,7,2.368888889,14,7,10.33333333,3.723333333,1,0.400244444,4,3,3.666666667,125.0066667,28,8.648133333,139,111,124.6666667,1.795733333,0.36,0.135972444,1.91,1.55,1.786666667,2,0,0,2,2,2,0.61,2,0.813333333,2,0,0.666666667,4.9,10,2.711333333,10,0,4.333333333,0,0,0,0,0,0,7.51,9,2.2244,13,4,7,0,0,0,0,0,0,1.39,5,1.853333333,5,0,1.333333333,2.333333333,5,1.74,5,0,2.333333333,0,0,0,0,0,0,3.723333333,3,1.035555556,5,2,3.666666667,13.66900718,10.195,4.334645211,20.44,10.245,13.7491954,0.213863333,0.773,0.309388956,0.773,0,0.257666667,0.372162594,2.1106628,0.453866764,2.1106628,0,0.198568274,212.6866667,165,18.96897778,229,64,223,0.266311585,0.081225033,0.652463382,0,0,0.031880743,0.011730824,23.8,161
4,0.564682802,0.470082644,0.406455249,0.382121282,0.365084668,27.97666667,8,2.682222222,32,24,29.5,62.93,30,10.71333333,79,49,68.5,62.10176795,20.6439,7.025488033,72.64,51.9961,65.7865975,1514.89,968.6,202.3266667,2180,1211.4,1489.7,9.976666667,8,2.682222222,14,6,11.5,4,0,0,4,4,4,128.3333333,19,7.111111111,139,120,123,1.8159,0.46,0.172133333,2.01,1.55,1.945,1.976666667,1,0.045577778,2,1,2,0.666666667,2,0.888888889,2,0,1,7.333333333,5,1.777777778,10,5,8.5,0,0,0,0,0,0,9.976666667,8,2.682222222,14,6,11.5,0.023333333,1,0.045577778,1,0,0,1.333333333,4,1.777777778,4,0,2,2.666666667,5,1.777777778,5,0,1.5,0,0,0,0,0,0,4.023333333,3,0.697777778,6,3,3.5,14.59558506,12.76,5.606276628,23.005,10.245,16.625,0.127666667,0.383,0.170222222,0.383,0,0.1915,0.516253204,1.5484712,0.688145331,1.5484712,0,0.7742356,212.28,35,12.18666667,229,194,209.5,0.198128968,0.066822586,0.735048446,0,0,0.051525145,0.01783599,22.1,162
5,0.471593045,0.38177481,0.341400106,0.334850683,0.333472724,25.10666667,18,3.625244444,32,14,25,62.8,27,10.48,79,52,52,54.468039,44.5545,8.44241248,72.64,28.0855,54.938045,1576.616,599.6,165.01888,1811,1211.4,1519,9.986666667,7,2.679822222,14,7,7,3.84,1,0.2688,4,3,4,127.6133333,28,9.111822222,139,111,139,1.791866667,0.46,0.161244444,2.01,1.55,1.55,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,5.72,10,2.3104,10,0,5,0,0,0,0,0,0,8.386666667,10,2.462222222,14,4,7,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.68,5,2.004266667,5,0,5,0,0,0,0,0,0,4.013333333,3,0.657777778,5,2,5,14.26486207,12.685,5.005958621,23.005,10.32,10.48758621,0.190066667,0.773,0.253422222,0.773,0,0,0.461214744,2.1106628,0.614746245,2.1106628,0,3.10E-04,223.3466667,12,4.231111111,229,217,217,0.238473768,0.079491256,0.682034976,0,0,0.051525145,0.015763261,36,163
5,0.472158166,0.382383703,0.341764296,0.334998404,0.333501785,25.21333333,18,3.580977778,32,14,25,62.76666667,27,10.51555556,79,52,52,54.74607967,44.5545,8.175911098,72.64,28.0855,54.938045,1573.998667,599.6,167.2012978,1811,1211.4,1519,9.973333333,7,2.692622222,14,7,7,3.846666667,1,0.259644444,4,3,4,127.7266667,28,9.053955556,139,111,139,1.792066667,0.46,0.161377778,2.01,1.55,1.55,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,5.773333333,10,2.286044444,10,0,5,0,0,0,0,0,0,8.44,10,2.48,14,4,7,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.693333333,5,2.008177778,5,0,5,0,0,0,0,0,0,4.026666667,3,0.648888889,5,2,5,14.2846954,12.685,5.026936398,23.005,10.32,10.48758621,0.187466667,0.773,0.249955556,0.773,0,0,0.471316532,2.1106628,0.628215295,2.1106628,0,3.10E-04,223.36,12,4.24,229,217,217,0.236966825,0.078988942,0.684044234,0,0,0.051525145,0.015838461,42,164
5,0.50484321,0.415781231,0.366028245,0.350725224,0.341701079,23.95666667,36,5.841244444,50,14,28,64.29666667,28,9.295555556,80,52,61,51.03023675,90.6245,13.46091223,118.71,28.0855,58.6934,1650.9232,1305.92,131.244416,1811,505.08,1728,10.51666667,7,2.322222222,14,7,10,3.746666667,2,0.438044444,5,3,4,124.5033333,28,8.257511111,139,111,124,1.8404,0.41,0.090933333,1.96,1.55,1.91,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,4.916666667,10,2.884444444,10,0,8,0,0,0,0,0,0,7.583333333,10,2.277222222,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.15,5,1.533333333,5,0,2,0,0,0,0,0,0,3.483333333,3,0.988888889,5,2,2,14.30743793,22.965,5.115974713,33.285,10.32,10.32,0.226746667,0.773,0.320468622,0.773,0,0,0.585466265,2.1106628,0.565857686,2.1106628,0,0.5953947,221.76,88,7.8888,229,141,225,0.263736264,0.087912088,0.648351648,0,0,0.041154191,0.007835151,7.36,165
5,0.501575296,0.412585943,0.363363465,0.348553342,0.340144221,24.19666667,36,5.846088889,50,14,28,64.31,28,9.313333333,80,52,61,51.63440008,90.6245,13.50136938,118.71,28.0855,58.6934,1643.043733,1305.92,143.4230684,1811,505.08,1728,10.51666667,7,2.322222222,14,7,10,3.76,2,0.435733333,5,3,4,124.69,28,8.308933333,139,111,124,1.8408,0.41,0.0912,1.96,1.55,1.91,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,4.983333333,10,2.857111111,10,0,8,0,0,0,0,0,0,7.65,10,2.287666667,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.15,5,1.533333333,5,0,2,0,0,0,0,0,0,3.483333333,3,0.988888889,5,2,2,14.39307126,22.965,5.23015249,33.285,10.32,10.32,0.221593333,0.773,0.316139822,0.773,0,0,0.585466265,2.1106628,0.565857686,2.1106628,0,0.5953947,221.1866667,88,8.740088889,229,141,225,0.261437908,0.087145969,0.651416122,0,0,0.041154191,0.007870075,8.64,166
5,0.498464308,0.409517135,0.360866582,0.346595958,0.338832428,24.43666667,36,5.844533333,50,14,28,64.32333333,28,9.331111111,80,52,61,52.23856342,90.6245,13.52571551,118.71,28.0855,58.6934,1635.164267,1305.92,155.3916018,1811,505.08,1728,10.51666667,7,2.322222222,14,7,10,3.773333333,2,0.433066667,5,3,4,124.8766667,28,8.355377778,139,111,124,1.8412,0.41,0.091466667,1.96,1.55,1.91,2,0,2.22E-16,2,2,2,0.666666667,2,0.888888889,2,0,0,5.05,10,2.843,10,0,8,0,0,0,0,0,0,7.716666667,10,2.296333333,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.15,5,1.533333333,5,0,2,0,0,0,0,0,0,3.483333333,3,0.988888889,5,2,2,14.4787046,22.965,5.344330268,33.285,10.32,10.32,0.21644,0.773,0.3116736,0.773,0,0,0.585466265,2.1106628,0.565857686,2.1106628,0,0.5953947,220.6133333,88,9.576088889,229,141,225,0.259179266,0.086393089,0.654427646,0,0,0.041154191,0.00790484,3.16,167
5,0.495513202,0.406580949,0.358536812,0.344843804,0.337739206,24.67666667,36,5.836577778,50,14,28,64.33666667,28,9.348888889,80,52,61,52.84272675,90.6245,13.53395062,118.71,28.0855,58.6934,1627.2848,1305.92,167.150016,1811,505.08,1728,10.51666667,7,2.322222222,14,7,10,3.786666667,2,0.430044444,5,3,4,125.0633333,28,8.396844444,139,111,124,1.8416,0.41,0.091733333,1.96,1.55,1.91,2,0,0,2,2,2,0.666666667,2,0.888888889,2,0,0,5.116666667,10,2.832111111,10,0,8,0,0,0,0,0,0,7.783333333,10,2.303222222,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.15,5,1.533333333,5,0,2,0,0,0,0,0,0,3.483333333,3,0.988888889,5,2,2,14.56433793,22.965,5.458508046,33.285,10.32,10.32,0.211286667,0.773,0.307069956,0.773,0,0,0.585466265,2.1106628,0.565857686,2.1106628,0,0.5953947,220.04,88,10.3968,229,141,225,0.256959315,0.085653105,0.65738758,0,0,0.041154191,0.007939445,1.35,168
3,0.577430714,0.480883271,0.415472157,0.390296008,0.372491373,28.03541315,7,2.674257569,32,25,29.5,63.12984823,27,10.70499276,79,52,68.5,62.25578699,17.701955,7.004528169,72.64,54.938045,65.7865975,1499.236088,556.6,194.155877,1768,1211.4,1489.7,10.03541315,7,2.674257569,14,7,11.5,4,0,0,4,4,4,128.2074199,19,7.025187047,139,120,123,1.816441821,0.46,0.173434305,2.01,1.55,1.945,2,0,0,2,2,2,0.674536256,2,0.894073352,2,0,1,7.360876897,5,1.780184218,10,5,8.5,0,0,0,0,0,0,10.03541315,7,2.674257569,14,7,11.5,0,0,0,0,0,0,1.349072513,4,1.788146703,4,0,2,2.639123103,5,1.780184218,5,0,1.5,0,0,0,0,0,0,3.988195616,2,0.666573771,5,3,3.5,14.62749433,12.76,5.650931312,23.005,10.245,16.625,0.129173693,0.383,0.171215047,0.383,0,0.1915,0.522350916,1.5484712,0.692155335,1.5484712,0,0.7742356,211.9409781,31,12.10184019,225,194,209.5,0.199294236,0.067215594,0.73349017,0,0,0.051525145,0.018167109,25.5,170
5,0.47375568,0.384098451,0.342812043,0.335447763,0.333602506,25.46666667,18,4.008888889,32,14,28,64.23333333,27,9.511111111,79,52,61,54.785659,44.5545,8.900053,72.64,28.0855,58.6934,1604.333333,599.6,165.1111111,1811,1211.4,1728,10.46666667,7,2.355555556,14,7,10,3.833333333,1,0.277777778,4,3,4,125.2333333,28,7.311111111,139,111,124,1.842333333,0.46,0.120222222,2.01,1.55,1.91,2,0,2.22E-16,2,2,2,0.666666667,2,0.888888889,2,0,0,6.133333333,10,2.533333333,10,0,8,0,0,0,0,0,0,8.8,10,2.533333333,14,4,10,0,0,0,0,0,0,1.333333333,4,1.777777778,4,0,0,2.2,5,1.6,5,0,2,0,0,0,0,0,0,3.533333333,3,1.022222222,5,2,2,14.20901724,12.685,5.008988506,23.005,10.32,10.32,0.192666667,0.773,0.256888889,0.773,0,0,0.479948631,2.1106628,0.511821158,2.1106628,0,0.5953947,224.2666667,12,2.906666667,229,217,225,0.227272727,0.075757576,0.696969697,0,0,0.051525145,0.011734727,38,171
5,0.525018518,0.434918585,0.382589598,0.365281284,0.353966984,22.46,15,5.653333333,28,13,28,64.03333333,26,9.244444444,78,52,61,47.35254926,31.7118614,12.85941899,58.6934,26.9815386,58.6934,1678.576467,877.53,73.76533956,1811,933.47,1728,10.46,7,2.346666667,14,7,10,3.666666667,1,0.444444444,4,3,4,123.8,28,8.4,139,111,124,1.822066667,0.36,0.111654222,1.91,1.55,1.91,2,0,0,2,2,2,0.66,2,0.88,2,0,0,4.466666667,8,2.977777778,8,0,8,0,0,0,0,0,0,7.126666667,7,2.148444444,10,3,10,0,0,0,0,0,0,1.34,5,1.786666667,5,0,0,2.2,5,1.6,5,0,2,0,0,0,0,0,0,3.54,3,1.026666667,5,2,2,13.75511724,10.12,4.403788506,20.44,10.32,10.32,0.252513333,0.773,0.340051289,0.773,0,0,0.479948631,2.1106628,0.511821158,2.1106628,0,0.5953947,224.5866667,12,3.034666667,229,217,225,0.280636109,0.092609916,0.626753976,0,0,0.031880743,0.009694415,21.9,172
5,0.523004143,0.43305044,0.38083782,0.363604615,0.35238939,22.45666667,15,5.657777778,28,13,28,64.01666667,26,9.222222222,78,52,61,47.34886939,31.7118614,12.86432549,58.6934,26.9815386,58.6934,1676.0647,877.53,77.677774,1811,933.47,1728,10.45666667,7,2.342222222,14,7,10,3.666666667,1,0.444444444,4,3,4,123.8333333,28,8.355555556,139,111,124,1.8211,0.36,0.112662,1.91,1.55,1.91,2,0,0,2,2,2,0.656666667,2,0.875555556,2,0,0,4.466666667,8,2.977777778,8,0,8,0,0,0,0,0,0,7.123333333,7,2.151555556,10,3,10,0,0,0,0,0,0,1.343333333,5,1.791111111,5,0,0,2.2,5,1.6,5,0,2,0,0,0,0,0,0,3.543333333,3,1.028888889,5,2,2,13.74191724,10.12,4.386188506,20.44,10.32,10.32,0.249936667,0.773,0.338247622,0.773,0,0,0.479948631,2.1106628,0.511821158,2.1106628,0,0.5953947,224.58,12,3.032,229,217,225,0.280767431,0.092185307,0.627047263,0,0,0.031880743,0.009758312,30.3,173
5,0.521024632,0.431205877,0.379125955,0.361985059,0.350894028,22.45333333,15,5.662222222,28,13,28,64,26,9.2,78,52,61,47.34518951,31.7118614,12.86923198,58.6934,26.9815386,58.6934,1673.552933,877.53,81.55671822,1811,933.47,1728,10.45333333,7,2.337777778,14,7,10,3.666666667,1,0.444444444,4,3,4,123.8666667,28,8.311111111,139,111,124,1.820133333,0.36,0.113656889,1.91,1.55,1.91,2,0,0,2,2,2,0.653333333,2,0.871111111,2,0,0,4.466666667,8,2.977777778,8,0,8,0,0,0,0,0,0,7.12,7,2.154666667,10,3,10,0,0,0,0,0,0,1.346666667,5,1.795555556,5,0,0,2.2,5,1.6,5,0,2,0,0,0,0,0,0,3.546666667,3,1.031111111,5,2,2,13.72871724,10.12,4.368588506,20.44,10.32,10.32,0.24736,0.773,0.3364096,0.773,0,0,0.479948631,2.1106628,0.511821158,2.1106628,0,0.5953947,224.5733333,12,3.029333333,229,217,225,0.280898876,0.0917603,0.627340824,0,0,0.031880743,0.009821284,52.9,174
5,0.519080383,0.429385578,0.377454386,0.360422971,0.349480726,22.45,15,5.666666667,28,13,28,63.98333333,26,9.177777778,78,52,61,47.34150964,31.7118614,12.87413848,58.6934,26.9815386,58.6934,1671.041167,877.53,85.40217222,1811,933.47,1728,10.45,7,2.333333333,14,7,10,3.666666667,1,0.444444444,4,3,4,123.9,28,8.266666667,139,111,124,1.819166667,0.36,0.114638889,1.91,1.55,1.91,2,0,0,2,2,2,0.65,2,0.866666667,2,0,0,4.466666667,8,2.977777778,8,0,8,0,0,0,0,0,0,7.116666667,7,2.157777778,10,3,10,0,0,0,0,0,0,1.35,5,1.8,5,0,0,2.2,5,1.6,5,0,2,0,0,0,0,0,0,3.55,3,1.033333333,5,2,2,13.71551724,10.12,4.350988506,20.44,10.32,10.32,0.244783333,0.773,0.334537222,0.773,0,0,0.479948631,2.1106628,0.511821158,2.1106628,0,0.5953947,224.5666667,12,3.026666667,229,217,225,0.281030445,0.091334895,0.62763466,0,0,0.031880743,0.009883331,49.6,175
5,0.517171796,0.42759023,0.375823455,0.358918574,0.348148904,22.44666667,15,5.671111111,28,13,28,63.96666667,26,9.155555556,78,52,61,47.33782977,31.7118614,12.87904497,58.6934,26.9815386,58.6934,1668.5294,877.53,89.214136,1811,933.47,1728,10.44666667,7,2.328888889,14,7,10,3.666666667,1,0.444444444,4,3,4,123.9333333,28,8.222222222,139,111,124,1.8182,0.36,0.115608,1.91,1.55,1.91,2,0,4.44E-16,2,2,2,0.646666667,2,0.862222222,2,0,0,4.466666667,8,2.977777778,8,0,8,0,0,0,0,0,0,7.113333333,7,2.160888889,10,3,10,0,0,0,0,0,0,1.353333333,5,1.804444444,5,0,0,2.2,5,1.6,5,0,2,0,0,0,0,0,0,3.553333333,3,1.035555556,5,2,2,13.70231724,10.12,4.333388506,20.44,10.32,10.32,0.242206667,0.773,0.332630489,0.773,0,0,0.479948631,2.1106628,0.511821158,2.1106628,0,0.5953947,224.56,12,3.024,229,217,225,0.281162137,0.090909091,0.627928772,0,0,0.031880743,0.009944453,23.1,176
